#{"t_start": 1707321222.3920522, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.946,6,174.482583
0.955,5,174.491258
0.955,5,174.499705
0.955,5,174.508237
0.946,6,174.518377
0.955,5,174.526849
0.955,5,174.535569
0.955,5,174.547654
0.955,5,174.556121
0.955,5,174.564522
0.955,5,174.573228
0.955,5,174.581705
0.955,5,174.590346
0.955,5,174.598919
0.955,5,174.607503
0.955,5,174.616852
0.955,5,174.625465
0.937,7,174.637184
0.955,5,174.649259
0.955,5,174.657929
0.946,6,174.668478
0.955,5,174.677186
0.955,5,174.685718
0.955,5,174.694134
0.955,5,174.702507
0.955,5,174.711131
0.955,5,174.719524
0.946,6,174.729978
0.955,5,174.738763
0.955,5,174.751136
0.955,5,174.759939
0.946,6,174.77045
0.946,6,174.780501
0.955,5,174.788922
0.955,5,174.797363
0.955,5,174.805892
0.955,5,174.814763
0.946,6,174.825068
0.928,8,174.838495
0.946,6,174.852033
0.955,5,174.861079
0.955,5,174.869497
0.937,7,174.880991
0.955,5,174.88948
0.955,5,174.898013
0.946,6,174.908298
0.946,6,174.918238
0.955,5,174.926606
0.946,6,174.936772
0.955,5,174.945606
0.955,5,174.957747
0.955,5,174.966614
0.946,6,174.976627
0.955,5,174.985505
0.955,5,174.994352
0.946,6,175.004982
0.955,5,175.014959
0.955,5,175.024249
0.955,5,175.033179
0.946,6,175.044317
0.955,5,175.053389
0.955,5,175.065407
0.955,5,175.073967
0.937,7,175.085443
0.955,5,175.093818
0.955,5,175.102364
0.946,6,175.112281
0.955,5,175.120585
0.955,5,175.128896
0.955,5,175.137362
0.955,5,175.147501
0.955,5,175.155821
0.946,6,175.169192
0.955,5,175.177538
0.955,5,175.186253
0.955,5,175.194613
0.946,6,175.204548
0.955,5,175.212903
0.955,5,175.22133
0.946,6,175.231325
0.955,5,175.23976
0.955,5,175.248188
0.946,6,175.258188
0.955,5,175.269957
0.955,5,175.278372
0.955,5,175.286715
0.955,5,175.295316
0.955,5,175.303757
0.955,5,175.312105
0.946,6,175.32197
0.955,5,175.330316
0.955,5,175.338855
0.955,5,175.347199
0.955,5,175.355539
0.955,5,175.363854
0.946,6,175.377451
0.946,6,175.38787
0.946,6,175.398237
0.955,5,175.406973
0.955,5,175.415622
0.955,5,175.424811
0.955,5,175.433972
0.955,5,175.443002
0.955,5,175.45181
0.946,6,175.462691
0.955,5,175.476581
0.955,5,175.486689
0.955,5,175.495913
0.955,5,175.505078
0.955,5,175.514047
0.937,7,175.526185
0.955,5,175.535008
0.955,5,175.543879
0.946,6,175.554124
0.946,6,175.564134
0.955,5,175.576531
0.946,6,175.58677
0.955,5,175.595187
0.955,5,175.603832
0.955,5,175.612514
0.946,6,175.622965
0.955,5,175.631453
0.955,5,175.640012
0.946,6,175.650103
0.955,5,175.68726
0.946,6,175.697544
0.955,5,175.706667
0.946,6,175.716922
0.955,5,175.725269
0.955,5,175.733602
0.955,5,175.742013
0.955,5,175.750527
0.946,6,175.760837
0.955,5,175.769957
0.955,5,175.782146
0.955,5,175.791537
0.946,6,175.801583
0.955,5,175.810358
0.937,7,175.822356
0.928,8,175.835522
0.955,5,175.844095
0.955,5,175.852784
0.946,6,175.862921
0.955,5,175.871467
0.955,5,175.880018
0.946,6,175.89424
0.955,5,175.90304
0.955,5,175.911556
0.946,6,175.921918
0.955,5,175.930436
0.946,6,175.941025
0.955,5,175.949587
0.955,5,175.958116
0.946,6,175.968235
0.955,5,175.976713
0.955,5,175.988947
0.946,6,175.9998
0.955,5,176.008669
0.955,5,176.017504
0.937,7,176.030706
0.955,5,176.040124
0.955,5,176.04948
0.955,5,176.05832
0.946,6,176.068577
0.946,6,176.078556
0.955,5,176.087125
0.955,5,176.101372
0.955,5,176.109875
0.937,7,176.121533
0.946,6,176.131762
0.955,5,176.140884
0.946,6,176.151463
0.955,5,176.160865
0.955,5,176.169916
0.946,6,176.180361
0.937,7,176.191893
0.955,5,176.203366
0.955,5,176.211663
0.946,6,176.221742
0.955,5,176.230502
0.955,5,176.239141
0.955,5,176.247492
0.946,6,176.257322
0.955,5,176.265783
0.955,5,176.2744
0.946,6,176.284559
0.955,5,176.292851
0.955,5,176.304682
0.955,5,176.31378
0.955,5,176.322273
0.955,5,176.330719
0.955,5,176.339244
0.955,5,176.347841
0.955,5,176.35587
0.955,5,176.363334
0.955,5,176.371078
0.955,5,176.378563
0.946,6,176.387404
0.955,5,176.394814
0.955,5,176.405954
0.937,7,176.41623
0.955,5,176.423867
0.955,5,176.431396
0.955,5,176.43884
0.955,5,176.44688
0.955,5,176.454297
0.955,5,176.462008
0.955,5,176.469623
0.955,5,176.479268
0.955,5,176.489637
0.946,6,176.502129
0.955,5,176.516249
0.955,5,176.526763
0.955,5,176.537755
0.955,5,176.548524
0.955,5,176.559553
0.955,5,176.570945
0.955,5,176.581688
0.955,5,176.592365
0.955,5,176.601814
0.937,7,176.616388
0.946,6,176.625828
0.946,6,176.635046
0.955,5,176.642877
0.955,5,176.650801
0.955,5,176.659705
0.946,6,176.669609
0.937,7,176.680594
0.955,5,176.688517
0.946,6,176.701318
0.946,6,176.717362
0.937,7,176.729548
0.955,5,176.739717
0.955,5,176.748646
0.955,5,176.758517
0.955,5,176.768646
0.946,6,176.780227
0.955,5,176.793541
0.955,5,176.807827
0.946,6,176.828316
0.955,5,176.84284
0.946,6,176.858581
0.955,5,176.870366
0.955,5,176.879603
0.955,5,176.888269
0.955,5,176.897193
0.955,5,176.906367
0.955,5,176.914593
0.955,5,176.927128
0.955,5,176.93648
0.955,5,176.944886
0.946,6,176.955792
0.955,5,176.963667
0.946,6,176.973792
0.955,5,176.982091
0.955,5,176.991254
0.946,6,177.001054
0.955,5,177.008976
0.946,6,177.018723
0.946,6,177.032473
0.955,5,177.041206
0.946,6,177.051697
0.955,5,177.060265
0.946,6,177.070816
0.955,5,177.079054
0.955,5,177.088015
0.937,7,177.099134
0.955,5,177.107671
0.946,6,177.117324
0.946,6,177.130391
0.946,6,177.140944
0.955,5,177.149007
0.955,5,177.157327
0.955,5,177.165172
0.955,5,177.176209
0.946,6,177.186224
0.955,5,177.194008
0.955,5,177.202814
0.955,5,177.210748
0.955,5,177.21964
0.955,5,177.227603
0.946,6,177.242134
0.955,5,177.250284
0.955,5,177.25822
0.955,5,177.266864
0.955,5,177.274996
0.955,5,177.28309
0.955,5,177.294096
0.955,5,177.30248
0.955,5,177.310305
0.955,5,177.318983
0.937,7,177.330413
0.955,5,177.342751
0.955,5,177.352011
0.955,5,177.359808
0.928,8,177.376493
0.955,5,177.384999
0.955,5,177.392706
0.955,5,177.400569
0.955,5,177.409211
0.955,5,177.417267
0.955,5,177.425253
0.955,5,177.43369
0.955,5,177.444781
0.955,5,177.453456
0.955,5,177.460988
0.955,5,177.469015
0.946,6,177.477639
0.955,5,177.485335
0.955,5,177.492685
0.946,6,177.504188
0.955,5,177.511405
0.946,6,177.520624
0.937,7,177.530519
0.955,5,177.561135
0.946,6,177.613384
0.955,5,177.625614
0.955,5,177.635528
0.946,6,177.64466
0.955,5,177.656896
0.946,6,177.665922
0.955,5,177.673461
0.955,5,177.680914
0.955,5,177.68894
0.928,8,177.70127
0.955,5,177.70883
0.955,5,177.716396
0.955,5,180.712674
0.955,5,180.724613
0.955,5,180.735095
0.946,6,180.748917
0.955,5,180.764888
0.955,5,180.776357
0.955,5,180.787594
0.955,5,180.799185
0.955,5,180.809959
0.955,5,180.820122
0.955,5,180.830541
0.955,5,180.840813
0.955,5,180.851165
0.955,5,180.864814
0.955,5,180.880123
0.955,5,180.894125
0.955,5,180.913754
0.955,5,180.930127
0.946,6,180.946897
0.955,5,180.957632
0.946,6,180.979096
0.955,5,180.994223
0.955,5,181.009663
0.955,5,181.021791
0.955,5,181.032612
0.955,5,181.04376
0.955,5,181.056551
0.955,5,181.07438
0.955,5,181.086289
0.955,5,181.098387
0.955,5,181.108778
0.955,5,181.120174
0.955,5,181.131167
0.955,5,181.14311
0.955,5,181.153847
0.955,5,181.164615
0.955,5,181.182322
0.955,5,181.192716
0.955,5,181.204677
0.955,5,181.215193
0.946,6,181.230365
0.955,5,181.244271
0.955,5,181.256781
0.955,5,181.269388
0.955,5,181.283208
0.955,5,181.293727
0.955,5,181.305996
0.946,6,181.318875
0.955,5,181.331147
0.955,5,181.342902
0.955,5,181.353091
0.955,5,181.363514
0.955,5,181.374302
0.955,5,181.389587
0.955,5,181.402803
0.955,5,181.415135
0.955,5,181.426575
0.955,5,181.43657
0.955,5,181.445679
0.955,5,181.455575
0.955,5,181.464699
0.955,5,181.474175
0.955,5,181.483194
0.955,5,181.496458
0.955,5,181.505516
0.955,5,181.514484
0.955,5,181.523403
0.955,5,181.532285
0.937,7,181.544347
0.955,5,181.553075
0.955,5,181.56166
0.955,5,181.570296
0.946,6,181.580718
0.955,5,181.592867
0.955,5,181.601722
0.955,5,181.610118
0.955,5,181.618577
0.955,5,181.626881
0.955,5,181.634506
0.955,5,181.641756
0.955,5,181.648941
0.946,6,181.657498
0.955,5,181.665159
0.955,5,181.672801
0.955,5,181.680142
0.955,5,181.687302
0.955,5,181.697997
0.955,5,181.706299
0.955,5,181.713561
0.955,5,181.720748
0.946,6,181.729824
0.955,5,181.737367
0.955,5,181.744589
0.955,5,181.751784
0.955,5,181.758653
0.955,5,181.765491
0.955,5,181.773272
0.955,5,181.780297
0.955,5,181.787184
0.955,5,181.794198
0.955,5,181.804929
0.955,5,181.812451
0.955,5,181.819685
0.955,5,181.826626
0.955,5,181.833663
0.955,5,181.84051
0.955,5,181.847376
0.955,5,181.855311
0.955,5,181.862232
0.955,5,181.869778
0.955,5,181.876821
0.955,5,181.883823
0.955,5,181.890679
0.955,5,181.898124
0.955,5,181.909055
0.955,5,181.916157
0.955,5,181.923145
0.955,5,181.930001
0.955,5,181.936858
0.955,5,181.94426
0.955,5,181.951469
0.946,6,181.959679
0.955,5,181.966871
0.955,5,181.973788
0.955,5,181.980628
0.955,5,181.987829
0.955,5,181.994764
0.955,5,182.001666
0.955,5,182.013281
0.955,5,182.02037
0.955,5,182.027314
0.955,5,182.034278
0.955,5,182.041218
0.955,5,182.048779
0.955,5,182.055973
0.955,5,182.062953
0.955,5,182.069952
0.955,5,182.076934
0.955,5,182.083837
0.955,5,182.090786
0.955,5,182.097804
0.955,5,182.10458
0.955,5,182.11459
0.955,5,182.121365
0.955,5,182.128011
0.955,5,182.134732
0.955,5,182.141594
0.955,5,182.148273
0.955,5,182.155089
0.955,5,182.161739
0.955,5,182.168387
0.955,5,182.175114
0.946,6,182.183101
0.955,5,182.189928
0.955,5,182.196601
0.946,6,182.204591
0.955,5,182.214502
0.946,6,182.222754
0.955,5,182.22954
0.955,5,182.237243
0.946,6,182.245592
0.955,5,182.252248
0.955,5,182.258914
0.937,7,182.268248
0.955,5,182.274983
0.955,5,182.281711
0.955,5,182.288591
0.946,6,182.296849
0.955,5,182.303823
0.955,5,182.310512
0.946,6,182.321943
0.955,5,182.328692
0.946,6,182.336835
0.955,5,182.343512
0.955,5,182.35019
0.946,6,182.358077
0.955,5,182.364737
0.955,5,182.371381
0.955,5,182.378162
0.955,5,182.384912
0.955,5,182.391592
0.937,7,182.400766
0.955,5,182.40741
0.946,6,182.415308
0.937,7,182.428372
0.955,5,182.435161
0.955,5,182.441864
0.955,5,182.448534
0.955,5,182.455235
0.955,5,182.462176
0.946,6,182.470311
0.955,5,182.477072
0.955,5,182.483814
0.955,5,182.490501
0.955,5,182.497233
0.955,5,182.504369
0.937,7,182.513762
0.955,5,182.52392
0.955,5,182.530923
0.955,5,182.537808
0.955,5,182.54456
0.955,5,182.551608
0.955,5,182.558333
0.955,5,182.565017
0.955,5,182.572156
0.955,5,182.578933
0.955,5,182.58568
0.955,5,182.592405
0.937,7,182.601586
0.955,5,182.608449
0.955,5,182.615794
0.946,6,182.627208
0.955,5,182.634186
0.946,6,182.642126
0.955,5,182.648805
0.955,5,182.655681
0.955,5,182.662487
0.955,5,182.669308
0.946,6,182.677274
0.955,5,182.68429
0.955,5,182.691002
0.955,5,182.697753
0.955,5,182.704708
0.955,5,182.711385
0.955,5,182.718162
0.955,5,182.724818
0.946,6,182.737314
0.955,5,182.745162
0.955,5,182.752974
0.955,5,182.760702
0.937,7,182.77142
0.955,5,182.77912
0.955,5,182.787084
0.955,5,182.794214
0.955,5,182.801085
0.955,5,182.808406
0.955,5,182.815125
0.955,5,182.822046
0.955,5,182.831837
0.955,5,182.838831
0.946,6,182.84682
0.955,5,182.854218
0.955,5,182.860928
0.955,5,182.868361
0.955,5,182.876346
0.955,5,182.883336
0.955,5,182.890884
0.955,5,182.898893
0.955,5,182.906013
0.955,5,182.912761
0.955,5,182.919484
0.955,5,182.92617
0.955,5,182.936591
0.946,6,182.945015
0.955,5,182.951803
0.955,5,182.958512
0.955,5,182.965881
0.955,5,182.973735
0.955,5,182.98086
0.955,5,182.987828
0.955,5,182.994875
0.955,5,183.001807
0.955,5,183.008807
0.955,5,183.015976
0.955,5,183.023013
0.955,5,183.029957
0.955,5,183.040919
0.955,5,183.048715
0.955,5,183.056231
0.955,5,183.063537
0.955,5,183.070619
0.955,5,183.077489
0.955,5,183.084368
0.955,5,183.091693
0.955,5,183.098987
0.946,6,183.10721
0.955,5,183.113934
0.955,5,183.121159
0.955,5,183.128026
0.955,5,183.135282
0.955,5,183.146826
0.955,5,183.153884
0.955,5,183.160684
0.946,6,183.168716
0.946,6,183.176752
0.955,5,183.18348
0.946,6,183.191527
0.955,5,183.198493
0.955,5,183.205197
0.946,6,183.213088
0.946,6,183.221256
0.946,6,183.229209
0.955,5,183.235963
0.955,5,183.245606
0.955,5,183.253417
0.955,5,183.260131
0.946,6,183.268628
0.955,5,183.27535
0.955,5,183.282088
0.946,6,183.289999
0.955,5,183.296891
0.955,5,183.303661
0.955,5,183.311392
0.955,5,183.318203
0.955,5,183.324894
0.955,5,183.331727
0.955,5,183.338872
0.955,5,183.348447
0.946,6,183.356663
0.955,5,183.363333
0.955,5,183.370155
0.955,5,183.376929
0.955,5,183.383593
0.955,5,183.39025
0.946,6,183.3982
0.937,7,183.407343
0.946,6,183.415353
0.955,5,183.422139
0.955,5,183.428826
0.955,5,183.435488
0.955,5,183.442159
0.955,5,183.451595
0.955,5,183.458633
0.955,5,183.465338
0.955,5,183.472097
0.955,5,183.478775
0.955,5,183.485452
0.955,5,183.492107
0.955,5,183.498849
0.955,5,183.505785
0.955,5,183.512461
0.955,5,183.519575
0.955,5,183.52655
0.955,5,183.534192
0.946,6,183.543567
0.955,5,183.555423
0.955,5,183.564026
0.955,5,183.574381
0.955,5,183.583468
0.955,5,183.593326
0.955,5,183.603605
0.955,5,183.612578
0.955,5,183.621679
0.955,5,183.629999
0.955,5,183.638427
0.955,5,183.646467
0.955,5,183.659077
0.946,6,183.669504
0.955,5,183.677731
0.955,5,183.686671
0.955,5,183.694738
0.955,5,183.703593
0.946,6,183.712697
0.955,5,183.721011
0.955,5,183.728731
0.955,5,183.736758
0.946,6,183.745835
0.946,6,183.754409
0.955,5,183.76475
0.955,5,183.772002
0.955,5,183.778947
0.946,6,183.788959
0.955,5,183.796589
0.955,5,183.804691
0.955,5,183.812347
0.955,5,183.820802
0.955,5,183.828886
0.955,5,183.838172
0.955,5,183.846258
0.955,5,183.855406
0.955,5,183.868812
0.955,5,183.877898
0.955,5,183.888508
0.955,5,183.898276
0.955,5,183.909882
0.955,5,183.918946
0.955,5,183.927095
0.955,5,183.9365
0.955,5,183.944735
0.946,6,183.954547
0.955,5,183.962339
0.955,5,183.973818
0.955,5,183.981916
0.955,5,183.989614
0.955,5,183.996883
0.955,5,184.004017
0.955,5,184.010952
0.955,5,184.017937
0.955,5,184.025619
0.955,5,184.032693
0.946,6,184.040948
0.955,5,184.047949
0.955,5,184.054946
0.955,5,184.061971
0.955,5,184.073134
0.946,6,184.082225
0.946,6,184.091528
0.955,5,186.938502
0.919,9,186.951975
0.955,5,186.959375
0.955,5,186.971558
0.937,7,186.98301
0.937,7,186.994034
0.919,9,187.008163
0.919,9,187.022634
0.919,9,187.036807
0.955,5,187.044727
0.955,5,187.052676
0.919,9,187.070295
0.955,5,187.078243
0.955,5,187.08538
0.955,5,187.092459
0.919,9,187.105519
0.955,5,187.112623
0.955,5,187.119777
0.892,12,187.13602
0.919,9,187.148344
0.937,7,187.157926
0.955,5,187.1648
0.955,5,187.174923
0.955,5,187.182072
0.937,7,187.191815
0.955,5,187.198705
0.955,5,187.205927
0.937,7,187.215451
0.955,5,187.222279
0.937,7,187.231708
0.955,5,187.238506
0.955,5,187.245315
0.955,5,187.252486
0.955,5,187.25933
0.955,5,187.266258
0.955,5,187.276356
0.919,9,187.288589
0.955,5,187.295677
0.937,7,187.306843
0.955,5,187.313724
0.955,5,187.32053
0.937,7,187.32995
0.955,5,187.33718
0.955,5,187.344007
0.955,5,187.350875
0.955,5,187.357665
0.847,17,187.384878
0.955,5,187.391914
0.955,5,187.398888
0.955,5,187.405748
0.937,7,187.415248
0.955,5,187.422707
0.955,5,187.42968
0.955,5,187.436552
0.955,5,187.443371
0.955,5,187.450272
0.955,5,187.457114
0.955,5,187.465138
0.955,5,187.472238
0.937,7,187.484931
0.955,5,187.492681
0.955,5,187.499552
0.955,5,187.506332
0.955,5,187.513139
0.946,6,187.521563
0.955,5,187.528354
0.955,5,187.53584
0.937,7,187.54531
0.955,5,187.552164
0.955,5,187.558924
0.937,7,187.568293
0.955,5,187.575457
0.955,5,187.585723
0.937,7,187.595464
0.955,5,187.602336
0.955,5,187.609153
0.955,5,187.616251
0.937,7,187.625985
0.955,5,187.632872
0.955,5,187.639703
0.955,5,187.646532
0.937,7,187.655996
0.937,7,187.665542
0.955,5,187.672463
0.937,7,187.682085
0.955,5,187.692175
0.919,9,187.705125
0.955,5,187.712067
0.937,7,187.721548
0.955,5,187.728482
0.955,5,187.735407
0.955,5,187.742296
0.955,5,187.749133
0.919,9,187.761233
0.937,7,187.77149
0.919,9,187.783758
0.919,9,187.799534
0.955,5,187.806404
0.937,7,187.816361
0.955,5,187.823354
0.937,7,187.832868
0.955,5,187.839694
0.955,5,187.84652
0.919,9,187.85886
0.937,7,187.868366
0.955,5,187.875206
0.937,7,187.88467
0.937,7,187.897842
0.955,5,187.905365
0.955,5,187.912289
0.937,7,187.921842
0.919,9,187.933941
0.937,7,187.943807
0.955,5,187.950967
0.955,5,187.957863
0.955,5,187.964775
0.955,5,187.971579
0.919,9,187.984113
0.955,5,187.991091
0.955,5,188.001186
0.883,13,188.019678
0.955,5,188.026958
0.955,5,188.03392
0.955,5,188.040767
0.955,5,188.047729
0.937,7,188.057775
0.937,7,188.067228
0.937,7,188.076602
0.901,11,188.091466
0.937,7,188.104663
0.955,5,188.111687
0.955,5,188.118572
0.955,5,188.125338
0.955,5,188.132059
0.955,5,188.139504
0.937,7,188.148976
0.955,5,188.155708
0.928,8,188.166451
0.955,5,188.173244
0.955,5,188.180425
0.955,5,188.187457
0.91,10,188.204127
0.937,7,188.213796
0.937,7,188.223584
0.955,5,188.23034
0.901,11,188.245579
0.955,5,188.252615
0.937,7,188.26196
0.955,5,188.268757
0.955,5,188.275547
0.937,7,188.284885
0.955,5,188.29224
0.901,11,188.312716
0.937,7,188.323526
0.919,9,188.337335
0.937,7,188.347979
0.937,7,188.358627
0.955,5,188.366277
0.937,7,188.376974
0.955,5,188.384707
0.919,9,188.396891
0.955,5,188.403589
0.901,11,188.422287
0.955,5,188.429037
0.901,11,188.443654
0.955,5,188.450348
0.919,9,188.462793
0.955,5,188.469768
0.955,5,188.476496
0.955,5,188.483289
0.919,9,188.495233
0.955,5,188.501987
0.955,5,188.509327
0.919,9,188.52507
0.901,11,188.540489
0.955,5,188.547379
0.955,5,188.554226
0.955,5,188.56105
0.955,5,188.569122
0.955,5,188.578095
0.937,7,188.588084
0.937,7,188.598995
0.955,5,188.606169
0.955,5,188.616449
0.955,5,188.623898
0.946,6,188.632141
0.955,5,188.638996
0.955,5,188.645826
0.91,10,188.659515
0.955,5,188.666391
0.955,5,188.673387
0.955,5,188.68039
0.937,7,188.689876
0.955,5,188.696729
0.937,7,188.706796
0.955,5,188.713701
0.955,5,188.723804
0.955,5,188.730889
0.937,7,188.740338
0.955,5,188.747311
0.901,11,188.762146
0.937,7,188.772207
0.946,6,188.780512
0.919,9,188.792626
0.955,5,188.799512
0.955,5,188.80636
0.937,7,188.815996
0.955,5,188.826539
0.955,5,188.833711
0.955,5,188.840553
0.937,7,188.850039
0.937,7,188.860099
0.955,5,188.867042
0.937,7,188.876523
0.955,5,188.883344
0.901,11,188.898203
0.937,7,188.908238
0.937,7,188.917814
0.955,5,188.927884
0.955,5,188.935012
0.901,11,188.950417
0.955,5,188.957365
0.955,5,188.964208
0.955,5,188.971034
0.919,9,188.983579
0.955,5,188.990504
0.955,5,188.997331
0.955,5,189.004072
0.955,5,189.010827
0.919,9,189.022868
0.955,5,189.033644
0.955,5,189.040863
0.955,5,189.047926
0.955,5,189.054862
0.955,5,189.061638
0.919,9,189.073774
0.955,5,189.080498
0.937,7,189.089945
0.937,7,189.099343
0.919,9,189.111712
0.937,7,189.121296
0.955,5,189.128118
0.937,7,189.141695
0.955,5,189.148654
0.937,7,189.158129
0.937,7,189.167571
0.937,7,189.177332
0.955,5,189.184299
0.955,5,189.191216
0.955,5,189.198082
0.955,5,189.204928
0.955,5,189.211729
0.955,5,189.218712
0.955,5,189.225806
0.955,5,189.232722
0.928,8,189.246943
0.919,9,189.259069
0.937,7,189.269029
0.955,5,189.275909
0.901,11,189.291266
0.955,5,189.298288
0.955,5,189.30519
